# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CAMK1G	ENSG00000008118	ENST00000361322	protein_coding	0	3	1	148	1	0	0	0	0	0	0	19	0	0	109	1	0	0	0	1	0	0	0	0	0	0	0	0	2	19
CAMK1G	ENSG00000008118	ENST00000423146	protein_coding	0	0	1	135	0	0	0	0	0	0	0	14	0	0	102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CAMK1G	ENSG00000008118	ENST00000494990	processed_transcript	0	0	0	56	0	0	0	0	0	0	0	14	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	29
CAMK2N1	ENSG00000162545	ENST00000375078	protein_coding	0	0	0	27	1	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CAMK2N1	ENSG00000162545	ENST00000489020	processed_transcript	0	0	0	20	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
CAMSAP2	ENSG00000118200	ENST00000236925	protein_coding	0	5	4	389	6	0	0	0	0	0	0	24	0	0	345	4	0	0	0	3	0	0	1	0	0	0	0	0	1	15
CAMSAP2	ENSG00000118200	ENST00000358823	protein_coding	0	5	4	390	6	0	0	0	0	0	0	24	0	0	345	4	0	0	0	3	0	0	1	0	0	0	0	0	1	16
CAMSAP2	ENSG00000118200	ENST00000413307	protein_coding	0	5	4	375	0	0	0	0	0	0	0	16	0	0	345	4	0	0	0	3	0	0	1	0	0	0	0	0	1	15
CAMSAP2	ENSG00000118200	ENST00000447701	nonsense_mediated_decay	0	0	1	86	0	0	0	0	0	0	0	16	0	0	58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CAMSAP2	ENSG00000118200	ENST00000475326	protein_coding	0	0	0	37	1	0	0	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
CAMSAP2	ENSG00000118200	ENST00000532732	retained_intron	0	0	0	33	0	0	0	0	0	0	0	19	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
CAMTA1	ENSG00000171735	ENST00000303635	protein_coding	0	7	5	3640	8	0	1	0	0	0	0	16	0	0	3604	5	0	0	0	0	0	0	2	0	0	0	0	0	5	13
CAMTA1	ENSG00000171735	ENST00000439411	protein_coding	0	7	5	3628	0	0	0	0	0	0	0	12	0	0	3604	5	0	0	0	0	0	0	2	0	0	0	0	0	5	14
CAMTA1	ENSG00000171735	ENST00000461311	nonsense_mediated_decay	0	0	0	351	1	0	0	0	0	0	0	15	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CAMTA1	ENSG00000171735	ENST00000461580	processed_transcript	0	0	0	132	0	0	0	0	0	0	0	13	0	0	97	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18
CAMTA1	ENSG00000171735	ENST00000467267	processed_transcript	0	0	0	70	0	0	0	0	0	0	0	15	0	0	40	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12
CAMTA1	ENSG00000171735	ENST00000467404	protein_coding	0	0	0	301	0	0	0	0	0	0	0	14	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CAMTA1	ENSG00000171735	ENST00000470648	processed_transcript	0	0	0	132	0	0	0	0	0	0	0	13	0	0	97	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18
CAMTA1	ENSG00000171735	ENST00000472283	processed_transcript	0	0	0	82	0	0	0	0	0	0	0	14	0	0	49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18
CAMTA1	ENSG00000171735	ENST00000473578	protein_coding	0	0	0	301	0	0	1	0	0	0	0	14	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CAMTA1	ENSG00000171735	ENST00000476163	processed_transcript	0	0	0	351	0	0	0	0	0	0	0	13	0	0	321	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13
CAMTA1	ENSG00000171735	ENST00000476864	protein_coding	0	0	0	92	0	0	0	0	0	0	0	12	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CAMTA1	ENSG00000171735	ENST00000482934	nonsense_mediated_decay	0	0	0	216	3	0	0	0	0	0	0	13	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CAMTA1	ENSG00000171735	ENST00000486138	nonsense_mediated_decay	0	0	0	216	0	0	0	0	0	0	0	13	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
CAMTA1	ENSG00000171735	ENST00000490738	processed_transcript	0	0	0	301	0	0	0	0	0	0	0	14	0	0	273	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
CAMTA1	ENSG00000171735	ENST00000490905	protein_coding	0	0	0	95	2	0	0	0	0	0	0	13	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CAMTA1	ENSG00000171735	ENST00000495233	protein_coding	0	2	4	126	2	0	0	0	0	0	0	13	0	0	93	4	0	0	0	0	0	0	0	0	0	0	0	0	2	18
CAMTA1	ENSG00000171735	ENST00000557126	protein_coding	0	0	1	350	0	0	1	0	0	0	0	15	0	0	321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CAMTA1-IT1	ENSG00000237402	ENST00000427317	sense_intronic	0	0	0	55	0	0	0	0	0	0	0	26	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	24
CAP1	ENSG00000131236	ENST00000340450	protein_coding	0	1	0	160	2	0	0	0	0	0	0	15	0	0	120	0	0	0	0	0	0	0	1	0	0	0	0	0	1	23
CAP1	ENSG00000131236	ENST00000372792	protein_coding	4	1	0	157	0	0	0	0	0	0	0	14	0	0	120	0	0	0	0	0	0	0	1	0	0	0	0	4	1	23
CAP1	ENSG00000131236	ENST00000372797	protein_coding	4	1	0	161	2	0	2	0	0	0	0	15	0	0	120	0	0	0	0	0	0	0	1	0	0	0	0	4	1	22
CAP1	ENSG00000131236	ENST00000372798	protein_coding	0	1	0	157	0	0	0	0	0	0	0	14	0	0	120	0	0	0	0	0	0	0	1	0	0	0	0	0	1	23
CAP1	ENSG00000131236	ENST00000372802	protein_coding	0	1	0	161	2	0	2	0	0	0	0	15	0	0	120	0	0	0	0	0	0	0	1	0	0	0	0	0	1	22
CAP1	ENSG00000131236	ENST00000372805	protein_coding	4	2	0	159	1	0	0	0	0	0	0	15	0	0	120	0	0	0	0	0	0	0	2	0	0	0	0	4	1	23
CAP1	ENSG00000131236	ENST00000414281	protein_coding	0	1	0	143	0	0	2	0	0	0	0	13	0	0	106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000414893	protein_coding	0	0	0	155	0	0	0	0	0	0	0	13	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000417287	protein_coding	0	1	0	144	0	1	1	0	0	0	0	13	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000420216	protein_coding	0	1	0	143	0	0	2	0	0	0	0	13	0	0	106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000421589	protein_coding	0	0	0	144	0	0	0	0	0	0	0	13	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000424977	protein_coding	0	1	0	143	0	0	2	0	0	0	0	13	0	0	106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000427843	protein_coding	0	1	0	145	0	0	2	0	0	0	0	14	0	0	107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000435719	protein_coding	0	0	0	146	0	0	0	0	0	0	0	14	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000446031	protein_coding	0	0	0	127	0	0	0	0	0	0	0	17	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
CAP1	ENSG00000131236	ENST00000449311	protein_coding	0	0	0	143	0	0	0	0	0	0	0	14	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CAP1	ENSG00000131236	ENST00000461993	processed_transcript	0	1	0	29	0	0	0	0	0	0	0	14	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	14
CAP1	ENSG00000131236	ENST00000479759	processed_transcript	0	1	0	37	0	0	0	0	0	0	0	14	0	0	11	0	1	0	0	0	0	0	1	0	0	0	0	0	0	12
CAP1	ENSG00000131236	ENST00000494114	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CAPN2	ENSG00000162909	ENST00000295006	protein_coding	6	5	7	302	4	1	1	0	0	0	0	17	0	0	253	5	0	0	0	2	0	0	1	0	0	0	0	6	4	27
CAPN2	ENSG00000162909	ENST00000433674	protein_coding	0	4	7	348	4	0	1	0	0	0	0	17	0	0	307	5	0	0	0	2	0	0	1	0	0	0	0	0	4	19
CAPN2	ENSG00000162909	ENST00000434648	protein_coding	0	4	0	241	0	0	1	0	0	0	0	23	0	0	198	0	0	0	0	0	0	0	1	0	0	0	0	0	4	19
CAPN2	ENSG00000162909	ENST00000463997	processed_transcript	0	0	0	60	0	0	0	0	0	0	0	17	0	0	15	0	8	0	0	0	0	0	0	0	0	0	0	0	0	20
CAPN2	ENSG00000162909	ENST00000472601	processed_transcript	0	0	0	52	0	0	0	0	0	0	0	21	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21
CAPN2	ENSG00000162909	ENST00000474026	processed_transcript	0	0	0	112	0	0	0	0	0	0	0	17	0	0	62	0	14	0	0	0	0	0	0	0	0	0	0	0	0	19
CAPN2	ENSG00000162909	ENST00000480581	processed_transcript	0	0	0	65	0	0	0	0	0	0	0	23	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CAPN2	ENSG00000162909	ENST00000483579	processed_transcript	0	0	0	68	0	0	0	0	0	0	0	25	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	37
CAPN2	ENSG00000162909	ENST00000487223	processed_transcript	0	0	0	110	0	0	0	0	0	0	0	17	0	0	62	0	10	0	0	0	0	0	0	0	0	0	0	0	0	21
CAPN2	ENSG00000162909	ENST00000492565	processed_transcript	0	0	0	58	0	0	0	0	0	0	0	18	0	0	19	0	3	0	0	0	0	0	0	0	0	0	0	0	0	18
CAPN2	ENSG00000162909	ENST00000492664	processed_transcript	0	0	0	52	0	0	0	0	0	0	0	21	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21
CAPN2	ENSG00000162909	ENST00000498027	processed_transcript	0	0	0	54	0	0	0	0	0	0	0	18	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	21
CAPN8	ENSG00000203697	ENST00000366872	protein_coding	1	3	6	368	1	0	0	0	0	0	0	26	0	0	317	6	0	0	0	0	0	0	2	0	1	0	0	0	2	25
CAPN8	ENSG00000203697	ENST00000366873	protein_coding	0	1	2	288	9	0	0	0	0	0	0	21	0	0	234	2	0	0	0	0	0	0	1	0	0	0	0	0	0	25
CAPN8	ENSG00000203697	ENST00000419193	protein_coding	0	1	2	292	0	0	0	0	0	0	0	23	0	0	245	2	0	0	0	0	0	0	1	0	0	0	0	0	0	25
CAPN8	ENSG00000203697	ENST00000430824	protein_coding	0	1	3	75	1	0	0	0	0	0	0	26	0	0	42	3	0	0	0	0	0	0	0	0	0	0	0	0	1	6
CAPN8	ENSG00000203697	ENST00000442247	protein_coding	0	0	3	93	0	0	0	0	0	0	0	20	0	0	67	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CAPN8	ENSG00000203697	ENST00000465098	protein_coding	0	1	2	90	0	0	0	0	0	0	0	21	0	0	42	2	0	0	0	0	0	0	1	0	0	0	0	0	0	28
CAPN8	ENSG00000203697	ENST00000467384	nonsense_mediated_decay	0	1	0	224	2	0	0	0	0	0	0	19	0	0	189	0	0	0	0	0	0	0	1	0	0	0	0	0	0	15
CAPN8	ENSG00000203697	ENST00000482183	retained_intron	0	0	0	68	0	0	0	0	0	0	0	26	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	31
CAPN8	ENSG00000203697	ENST00000482401	retained_intron	0	0	0	71	0	0	0	0	0	0	0	26	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	29
CAPN8	ENSG00000203697	ENST00000484873	nonsense_mediated_decay	0	0	1	75	4	0	0	0	0	0	0	20	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26
CAPN8	ENSG00000203697	ENST00000525760	retained_intron	0	1	0	78	0	0	0	0	0	0	0	37	0	0	10	0	2	0	0	0	0	0	1	0	0	0	0	0	0	30
CAPN9	ENSG00000135773	ENST00000271971	protein_coding	9	6	12	342	0	0	0	0	0	0	0	16	0	0	291	12	0	0	0	2	2	1	0	0	0	0	0	6	4	38
CAPN9	ENSG00000135773	ENST00000354537	protein_coding	3	5	12	343	1	0	0	0	0	0	0	15	0	0	292	12	0	0	0	2	2	1	0	0	0	0	0	0	3	38
CAPN9	ENSG00000135773	ENST00000366666	protein_coding	2	4	10	345	0	0	0	0	0	0	0	16	0	0	293	10	0	0	0	0	1	1	0	0	0	0	0	0	4	38
CAPN9	ENSG00000135773	ENST00000480004	processed_transcript	1	0	0	85	0	0	0	0	0	0	0	16	0	0	42	0	2	0	0	0	0	1	0	0	0	0	0	0	0	26
CAPNS1P1	ENSG00000215874	ENST00000401029	processed_pseudogene	0	0	0	41	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	22
CAPZA1	ENSG00000116489	ENST00000263168	protein_coding	0	2	1	125	1	0	2	0	0	0	0	12	0	0	97	1	0	0	0	0	0	0	0	0	0	0	0	0	2	13
CAPZA1	ENSG00000116489	ENST00000466066	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	9	0	0	24	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
CAPZA1	ENSG00000116489	ENST00000476820	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
CAPZA1	ENSG00000116489	ENST00000476936	processed_transcript	0	0	0	120	0	0	0	0	0	0	0	9	0	0	98	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
CAPZA1	ENSG00000116489	ENST00000485542	processed_transcript	0	0	0	76	0	0	0	0	0	0	0	8	0	0	55	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10
CAPZA1	ENSG00000116489	ENST00000498626	processed_transcript	0	0	0	114	0	0	0	0	0	0	0	5	0	0	95	0	3	0	0	0	0	0	0	0	0	0	0	0	0	11
CAPZB	ENSG00000077549	ENST00000264202	protein_coding	0	1	0	711	0	0	0	0	0	0	0	21	0	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
CAPZB	ENSG00000077549	ENST00000264203	protein_coding	0	2	1	736	6	1	4	0	0	0	0	29	0	0	693	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4
CAPZB	ENSG00000077549	ENST00000375142	protein_coding	0	2	0	736	6	0	0	0	0	0	0	29	0	0	698	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4
CAPZB	ENSG00000077549	ENST00000375144	protein_coding	0	1	0	430	6	0	0	0	0	0	0	29	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28
CAPZB	ENSG00000077549	ENST00000401084	protein_coding	0	1	0	737	6	0	0	0	0	0	0	29	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
CAPZB	ENSG00000077549	ENST00000413711	protein_coding	0	1	0	700	0	0	0	0	0	0	0	18	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7
CAPZB	ENSG00000077549	ENST00000433834	protein_coding	0	1	0	734	0	0	1	0	0	0	0	32	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6
CAPZB	ENSG00000077549	ENST00000457768	protein_coding	0	1	0	186	0	0	0	0	0	0	0	32	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22
CAPZB	ENSG00000077549	ENST00000459967	processed_transcript	0	0	0	658	0	0	0	0	0	0	0	32	0	0	621	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
CAPZB	ENSG00000077549	ENST00000482808	processed_transcript	0	0	0	565	0	0	0	0	0	0	0	27	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CAPZB	ENSG00000077549	ENST00000489607	processed_transcript	0	0	0	350	0	0	0	0	0	0	0	33	0	0	287	0	2	0	0	0	0	0	0	0	0	0	0	0	0	28
CASP3P1	ENSG00000237033	ENST00000446037	processed_pseudogene	0	0	0	29	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16
CASP9	ENSG00000132906	ENST00000333868	protein_coding	0	4	6	191	0	0	0	0	0	0	0	21	0	0	148	6	0	0	0	1	0	0	1	0	0	0	0	0	2	23
CASP9	ENSG00000132906	ENST00000348549	protein_coding	0	2	3	195	0	0	1	0	0	0	0	21	0	0	151	3	0	0	0	0	0	0	0	0	0	0	0	0	2	22
CASP9	ENSG00000132906	ENST00000375890	protein_coding	0	3	5	188	0	0	0	0	0	0	0	16	0	0	152	5	0	0	0	1	0	0	1	0	0	0	0	0	1	21
CASP9	ENSG00000132906	ENST00000400777	nonsense_mediated_decay	0	3	2	192	4	0	0	0	0	0	0	18	0	0	148	2	0	0	0	0	0	0	1	0	0	0	0	0	2	23
CASP9	ENSG00000132906	ENST00000424908	protein_coding	0	0	4	105	0	0	0	0	0	0	0	16	0	0	68	4	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CASP9	ENSG00000132906	ENST00000440484	protein_coding	0	3	4	137	0	0	0	0	0	0	0	21	0	0	94	4	0	0	0	0	0	0	1	0	0	0	0	0	2	23
CASP9	ENSG00000132906	ENST00000447522	protein_coding	0	2	4	182	0	0	0	0	0	0	0	24	0	0	138	4	0	0	0	0	0	0	1	0	0	0	0	0	1	21
CASP9	ENSG00000132906	ENST00000469637	processed_transcript	0	0	0	87	0	0	0	0	0	0	0	19	0	0	42	0	7	0	0	0	0	0	0	0	0	0	0	0	0	19
CASP9	ENSG00000132906	ENST00000474305	nonsense_mediated_decay	0	2	1	192	4	0	0	0	0	0	0	16	0	0	150	1	0	0	0	0	0	0	1	0	0	0	0	0	1	23
CASP9	ENSG00000132906	ENST00000546424	protein_coding	1	4	6	192	7	0	1	0	0	0	0	20	1	0	143	6	0	0	0	0	0	0	1	0	0	0	0	0	3	22
CASP9	ENSG00000132906	ENST00000546969	retained_intron	0	0	0	131	0	0	0	0	0	0	0	26	0	0	76	0	6	0	0	0	0	0	0	0	0	0	0	0	0	23
CASQ1	ENSG00000143318	ENST00000368078	protein_coding	0	1	3	52	2	0	0	0	0	0	0	5	0	0	31	3	0	0	0	0	0	0	1	0	0	0	0	0	0	15
CASQ1	ENSG00000143318	ENST00000368079	protein_coding	0	1	3	52	2	0	0	0	0	0	0	5	0	0	31	3	0	0	0	0	0	0	1	0	0	0	0	0	0	15
CASQ1	ENSG00000143318	ENST00000467691	protein_coding	0	0	0	35	0	0	1	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
CASQ1	ENSG00000143318	ENST00000481081	retained_intron	0	1	0	46	0	0	0	0	0	0	0	12	0	0	24	0	1	0	0	0	0	0	1	0	0	0	0	0	0	10
CASQ2	ENSG00000118729	ENST00000261448	protein_coding	0	5	5	402	6	0	3	0	0	0	0	20	0	0	357	4	0	0	0	1	0	0	2	0	0	0	0	0	3	18
CASQ2	ENSG00000118729	ENST00000456138	protein_coding	0	4	4	400	2	0	2	0	0	0	0	22	0	0	357	4	0	0	0	0	0	0	1	0	0	0	0	0	3	18
CASQ2	ENSG00000118729	ENST00000488931	processed_transcript	0	0	0	39	0	0	0	0	0	0	0	16	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CASZ1	ENSG00000130940	ENST00000344008	protein_coding	0	8	7	397	1	0	1	0	0	0	0	17	0	0	373	6	0	0	0	1	0	0	1	0	0	0	0	0	7	6
CASZ1	ENSG00000130940	ENST00000377022	protein_coding	0	10	8	419	6	0	1	0	0	1	0	9	0	0	398	6	0	0	0	1	0	0	2	0	0	0	0	0	9	6
CASZ1	ENSG00000130940	ENST00000447850	protein_coding	0	1	1	38	0	0	0	0	0	0	0	15	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	13
CASZ1	ENSG00000130940	ENST00000472814	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CASZ1	ENSG00000130940	ENST00000478524	processed_transcript	0	2	0	29	0	0	0	0	0	0	0	9	0	0	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0	17
CASZ1	ENSG00000130940	ENST00000478728	processed_transcript	0	0	0	155	0	0	0	0	0	0	0	16	0	0	129	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
CASZ1	ENSG00000130940	ENST00000490176	retained_intron	0	0	0	30	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CASZ1	ENSG00000130940	ENST00000492173	retained_intron	0	0	0	42	0	0	0	0	0	0	0	12	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16
CASZ1	ENSG00000130940	ENST00000496432	retained_intron	0	1	0	181	0	0	0	0	0	0	0	17	0	0	149	0	10	0	0	0	0	0	1	0	0	0	0	0	0	6
CATSPER4	ENSG00000188782	ENST00000338855	protein_coding	0	9	9	90	0	0	0	0	0	0	0	15	0	0	62	9	0	0	0	0	0	0	3	0	0	0	0	0	7	15
CATSPER4	ENSG00000188782	ENST00000456354	protein_coding	0	9	9	96	3	0	0	0	0	0	0	13	0	0	67	9	0	0	0	0	0	0	3	0	0	0	0	0	7	15
CATSPER4	ENSG00000188782	ENST00000518899	nonsense_mediated_decay	0	6	8	100	7	0	0	0	0	0	0	13	0	0	67	8	0	0	0	0	0	0	3	0	0	0	0	0	4	15
CBX1P3	ENSG00000237379	ENST00000413296	processed_pseudogene	0	0	0	49	0	0	0	0	0	0	0	22	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21
CC2D1B	ENSG00000154222	ENST00000284376	protein_coding	0	4	8	57	1	0	0	0	0	0	0	12	0	0	34	8	0	0	0	0	0	0	1	0	0	0	0	0	3	11
CC2D1B	ENSG00000154222	ENST00000371586	protein_coding	0	3	10	60	8	0	0	0	0	0	0	10	0	0	31	10	0	0	0	0	0	0	0	0	0	0	0	0	3	11
CC2D1B	ENSG00000154222	ENST00000438021	protein_coding	0	4	5	46	1	0	0	0	0	0	0	12	0	0	19	5	0	0	0	0	0	0	1	0	0	0	0	0	3	15
CC2D1B	ENSG00000154222	ENST00000438831	protein_coding	0	2	2	62	0	1	9	0	0	0	0	16	0	0	26	2	0	0	0	0	0	0	0	0	0	0	0	0	1	11
CC2D1B	ENSG00000154222	ENST00000450942	protein_coding	0	4	6	44	0	0	0	0	0	0	0	12	0	0	18	6	0	0	0	0	0	0	1	0	0	0	0	0	3	15
CC2D1B	ENSG00000154222	ENST00000460261	processed_transcript	0	1	0	56	0	0	0	0	0	0	0	12	0	0	19	0	10	0	0	0	0	0	1	0	0	0	0	0	0	16
CC2D1B	ENSG00000154222	ENST00000460370	retained_intron	0	0	0	39	0	0	0	0	0	0	0	12	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15
CC2D1B	ENSG00000154222	ENST00000470844	processed_transcript	0	0	0	51	0	0	0	0	0	0	0	9	0	0	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	16
CC2D1B	ENSG00000154222	ENST00000485966	retained_intron	0	0	0	37	0	0	0	0	0	0	0	16	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13
CC2D1B	ENSG00000154222	ENST00000491136	retained_intron	0	0	0	69	0	0	0	0	0	0	0	12	0	0	30	0	16	0	0	0	0	0	0	0	0	0	0	0	0	11
CC2D1B	ENSG00000154222	ENST00000492426	retained_intron	0	0	0	33	0	0	0	0	0	0	0	14	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17
CC2D1B	ENSG00000154222	ENST00000494789	processed_transcript	0	0	0	36	0	0	0	0	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CCBL2	ENSG00000137944	ENST00000260508	protein_coding	0	4	2	235	3	0	1	0	0	0	0	15	0	0	179	2	0	0	0	0	0	0	1	0	0	0	0	0	3	38
CCBL2	ENSG00000137944	ENST00000370485	protein_coding	0	1	1	235	7	0	0	0	0	0	0	15	0	0	179	1	0	0	0	0	0	0	1	0	0	0	0	0	0	35
CCBL2	ENSG00000137944	ENST00000370486	protein_coding	0	2	1	153	0	0	0	0	0	0	0	31	0	0	84	1	0	0	0	0	0	0	0	0	0	0	0	0	2	38
CCBL2	ENSG00000137944	ENST00000370491	protein_coding	0	4	2	231	3	0	1	0	0	0	0	15	0	0	179	2	0	0	0	0	0	0	1	0	0	0	0	0	3	34
CCBL2	ENSG00000137944	ENST00000446900	processed_transcript	0	1	0	205	0	0	0	0	0	0	0	15	0	0	162	0	8	0	0	0	0	0	1	0	0	0	0	0	0	21
CCDC163P	ENSG00000236624	ENST00000415578	nonsense_mediated_decay	1	2	1	48	5	1	4	0	0	0	0	17	0	0	12	1	0	0	0	0	0	0	0	0	1	0	0	0	1	10
CCDC163P	ENSG00000236624	ENST00000432082	protein_coding	1	3	2	40	0	1	3	0	0	0	0	14	0	0	12	2	0	0	0	0	0	0	0	0	1	0	0	0	2	11
CCDC163P	ENSG00000236624	ENST00000486476	processed_transcript	0	0	0	44	0	0	0	0	0	0	0	15	0	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10
CCDC163P	ENSG00000236624	ENST00000488405	protein_coding	1	2	2	36	1	1	3	0	0	0	0	12	0	0	9	2	0	0	0	0	0	0	0	0	1	0	0	0	1	11
CCDC163P	ENSG00000236624	ENST00000490551	protein_coding	1	2	1	42	4	1	3	0	0	0	0	12	0	0	12	1	0	0	0	0	0	0	0	0	1	0	0	0	1	11
CCDC163P	ENSG00000236624	ENST00000502793	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	16	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	16
CCDC163P	ENSG00000236624	ENST00000514299	nonsense_mediated_decay	1	2	1	42	2	1	3	0	0	0	0	14	0	0	12	1	0	0	0	0	0	0	0	0	1	0	0	0	1	11
